facility_id,name,facility_type,infrastructure_type,owner,address,suburb,lga,lat,lon,accepted_materials,capacity_kg_per_day,capacity_source,capacity_confidence,source_id,source_url,data_confidence,derivation_method
fac_0213_red3,Red3,Reprocessor,Plastics reprocessing,Red 3 Pty Ltd,"Factory 1, 5 Gladstone Road",Dandenong,Greater Dandenong,-37.97402147,145.2067459,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0214_quantum_recycling_solutions,Quantum Recycling Solutions,Reprocessor,E-waste recycling,Quantum Recycling Solutions Pty Ltd,16 Sonia Street,Carrum Downs,Frankston,-38.096235,145.162021,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0215_ecycle_solutions_dandenong_south_e_waste,"Ecycle Solutions (Dandenong South, E-waste recycling)",Reprocessor,E-waste recycling,QLS Group,398-418 Hammond Road,Dandenong South,Greater Dandenong,-38.031918,145.2019,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0216_ecycle_solutions_dandenong_south_plastic,"Ecycle Solutions (Dandenong South, Plastics reprocessing)",Reprocessor,Plastics reprocessing,QLS Group,398-418 Hammond Road,Dandenong South,Greater Dandenong,-38.031918,145.2019,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0217_pyrenees_timber,Pyrenees Timber,Reprocessor,Thermal energy from waste,Pyrenees Timber Pty Ltd,392 Amphitheatre Road,Chute,Pyrenees,-37.3378317,143.3790096,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0218_avoca_transfer_station,Avoca Transfer Station,Resource Recovery Centre,Transfer station,Pyrenees Shire Council,82 Russell Street,Avoca,Pyrenees,-37.087127,143.4828,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0219_beaufort_transfer_station,Beaufort Transfer Station,Resource Recovery Centre,Transfer station,Pyrenees Shire Council,2 Tip Road,Beaufort,Pyrenees,-37.425393,143.396499,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0220_landsborough_transfer_station,Landsborough Transfer Station,Resource Recovery Centre,Transfer station,Pyrenees Shire Council,2161 Ararat-St Arnaud Road,Landsborough,Pyrenees,-37.015309,143.134839,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0221_snake_valley_transfer_station,Snake Valley Transfer Station,Resource Recovery Centre,Transfer station,Pyrenees Shire Council,298 Snake Valley-Morchup Road,Snake Valley,Pyrenees,-37.623074,143.575262,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0222_pelletmate,Pelletmate,Reprocessor,Organics recycling,Proviro Group,77 Buckley Grove,Moolap,Greater Geelong,-38.1636158,144.4288089,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0223_precious_plastic_melbourne,Precious Plastic Melbourne,Reprocessor,Plastics reprocessing,Precious Plastic,22A Rooks Road,Nunawading,Whitehorse,-37.8198338,145.1852057,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0224_precious_plastic_monash,Precious Plastic Monash,Reprocessor,Plastics reprocessing,Precious Plastic,"17 Alliance Lane, Monash University",Clayton,Monash,-37.90892534,145.1336446,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0225_potters_industries,Potters Industries,Reprocessor,Glass reprocessing (crushing),Potters Industries Pty Ltd,100-102 Boundary Road,Sunshine West,Brimbank,-37.8153902,144.8131774,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0226_port_phillip_resource_recovery_centre,Port Phillip Resource Recovery Centre,Resource Recovery Centre,Transfer station,Port Phillip City Council,78 White Street,South Melbourne,Port Phillip,-37.828091,144.943376,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0227_polymer_processors,Polymer Processors,Reprocessor,Plastics reprocessing,Polymer Processors,11 Japaddy Street,Mordialloc,Kingston,-37.989187,145.105382,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0228_polyfoam_australia,Polyfoam Australia,Reprocessor,Plastics reprocessing,Polyfoam Australia Pty Ltd,11 Brooklyn Avenue,Dandenong,Greater Dandenong,-37.99326803,145.198702,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0229_platinum_recycling,Platinum Recycling,Reprocessor,E-waste recycling,Platinum Recycling,35 Hawker Street,Airport West,Moonee Valley,-37.72265292,144.8881545,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0230_plasgain,Plasgain,Reprocessor,Plastics reprocessing,Plasgain,Clancy Rd,Drouin,Baw Baw,-38.12123629,145.8311246,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0231_pipeconnex,Pipeconnex,Reprocessor,Plastics reprocessing,Pipeconnex Pty Ltd,13 Cahill St,Dandenong South,Greater Dandenong,-38.026716,145.200552,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0232_pinegro_morwell_,Pinegro (Morwell),Reprocessor,Organics recycling,Pinegro Products Pty Ltd,300 Monash Way,Morwell,Latrobe,-38.263486,146.4201655,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0233_pinegro_mt_wallace_,Pinegro (Mt Wallace),Reprocessor,Organics recycling,Pinegro Products Pty Ltd,Lot 32 Glenmore Road,Ballan,Moorabool,-37.71042325,144.3124698,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0234_pinegro_green_waste_moe_,PineGro Green Waste (Moe),Reprocessor,Organics recycling,Pinegro Products Pty Ltd,31 Walhalla Road,Moe,Latrobe,-38.1616767,146.2599611,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0235_pinegro_green_waste_traralgon_,PineGro Green Waste (Traralgon),Reprocessor,Organics recycling,Pinegro Products Pty Ltd,50 Rocla Road,Traralgon East,Latrobe,-38.1851001,146.5666195,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0236_phonecycle,PhoneCycle,Reprocessor,E-waste recycling,PhoneCycle Pty Ltd,2/290 Blackburn Road,Doncaster East,Manningham,-37.78143824,145.1638486,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0237_pental,Pental,Reprocessor,Organics recycling,Pental,48 Drummond Road,Shepparton,Greater Shepparton,-36.3701606,145.4231396,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0238_pcp_global_recycling,PCP Global Recycling,Reprocessor,Plastics reprocessing,PCP Global Recycling Pty Ltd,21 Little Boundary Road,Laverton North,Wyndham,-37.820995,144.820782,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0239_paul_volk_contracting,Paul Volk Contracting,Reprocessor,C&D waste recycling,Paul Volk Contracting Pty Ltd,37 McMillan Street,Lucknow,East Gippsland,-37.823383,147.65864,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0240_paddy_s_bricks,Paddy's Bricks,Reprocessor,C&D waste recycling,Paddy’s Bricks,352-358 Kororoit Creed Road,Williamstown North,Hobsons Bay,-37.85448184,144.8614227,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
fac_0241_pact_packaging_laverton_,Pact Packaging (Laverton),Hazardous waste,Hazardous waste packaging facility,Pact Group,25 Little Boundary Road,Laverton North,Wyndham,-37.820224,144.820043,,,not_in_source_data,unknown,vic_waste_infra,https://discover.data.vic.gov.au/dataset/victoria-s-waste-and-resource-recovery-infrastructure-map-data/resource/1dc1c2d9-515d-426b-8548-efac5c53e8bc,observed,direct_mapping_from_sustainability_vic_csv
